Entity,Code,Year,Oil
Japan,JPN,1996,3259.9888
Japan,JPN,1997,3224.3533
Japan,JPN,1998,3134.1433
Japan,JPN,1999,3181.5173
Japan,JPN,2000,3179.2053
Japan,JPN,2001,3076.0095
Japan,JPN,2002,3026.113
Japan,JPN,2003,3117.3787
Japan,JPN,2004,3048.324
Japan,JPN,2005,3086.6357
Japan,JPN,2006,2975.8223
Japan,JPN,2007,2892.6091
Japan,JPN,2008,2780.0032
Japan,JPN,2009,2495.7231
Japan,JPN,2010,2514.3208
Japan,JPN,2011,2512.4082
Japan,JPN,2012,2665.7046
Japan,JPN,2013,2552.7695
Japan,JPN,2014,2422.78
Japan,JPN,2015,2335.274
Japan,JPN,2016,2269.2039
Japan,JPN,2017,2243.645
Japan,JPN,2018,2167.913
Japan,JPN,2019,2112.4573
Japan,JPN,2020,1877.5176
Japan,JPN,2021,1911.585
Japan,JPN,2022,1925.478
Japan,JPN,2023,1882.6602
Japan,JPN,2024,1782.8904
Kazakhstan,KAZ,1985,246.88788
Kazakhstan,KAZ,1986,224.8873
Kazakhstan,KAZ,1987,217.35507
Kazakhstan,KAZ,1988,218.25153
Kazakhstan,KAZ,1989,222.71523
Kazakhstan,KAZ,1990,256.32733
Kazakhstan,KAZ,1991,258.59717
Kazakhstan,KAZ,1992,241.5884
Kazakhstan,KAZ,1993,186.60751
Kazakhstan,KAZ,1994,146.3026
Kazakhstan,KAZ,1995,143.00717
Kazakhstan,KAZ,1996,120.90727
Kazakhstan,KAZ,1997,121.64777
Kazakhstan,KAZ,1998,101.10801
Kazakhstan,KAZ,1999,83.37866
Kazakhstan,KAZ,2000,92.2146
Kazakhstan,KAZ,2001,92.17118
Kazakhstan,KAZ,2002,94.16745
Kazakhstan,KAZ,2003,102.73209
Kazakhstan,KAZ,2004,105.7996
Kazakhstan,KAZ,2005,108.86972
Kazakhstan,KAZ,2006,125.20107
Kazakhstan,KAZ,2007,136.47191
Kazakhstan,KAZ,2008,135.96167
Kazakhstan,KAZ,2009,109.06764
Kazakhstan,KAZ,2010,113.105934
Kazakhstan,KAZ,2011,150.89111
Kazakhstan,KAZ,2012,161.30411
Kazakhstan,KAZ,2013,162.81444
Kazakhstan,KAZ,2014,167.67194
Kazakhstan,KAZ,2015,154.43547
Kazakhstan,KAZ,2016,157.86322
Kazakhstan,KAZ,2017,159.55869
Kazakhstan,KAZ,2018,170.21378
Kazakhstan,KAZ,2019,171.49725
Kazakhstan,KAZ,2020,148.74731
Kazakhstan,KAZ,2021,183.11275
Kazakhstan,KAZ,2022,180.0903
Kazakhstan,KAZ,2023,185.64178
Kazakhstan,KAZ,2024,192.4192
Kuwait,KWT,1965,61.96006
Kuwait,KWT,1966,60.271442
Kuwait,KWT,1967,58.632427
Kuwait,KWT,1968,57.05615
Kuwait,KWT,1969,55.53032
Kuwait,KWT,1970,54.056026
Kuwait,KWT,1971,53.168793
Kuwait,KWT,1972,57.331783
Kuwait,KWT,1973,54.19715
Kuwait,KWT,1974,49.556572
Kuwait,KWT,1975,38.492832
Kuwait,KWT,1976,45.590458
Kuwait,KWT,1977,44.11577
Kuwait,KWT,1978,47.563553
Kuwait,KWT,1979,53.34273
Kuwait,KWT,1980,46.04957
Kuwait,KWT,1981,64.21076
Kuwait,KWT,1982,72.00998
Kuwait,KWT,1983,79.70098
Kuwait,KWT,1984,84.2102
Kuwait,KWT,1985,80.65508
Kuwait,KWT,1986,83.613396
Kuwait,KWT,1987,82.10621
Kuwait,KWT,1988,79.01365
Kuwait,KWT,1989,77.53028
Kuwait,KWT,1990,51.68767
Kuwait,KWT,1991,41.370697
Kuwait,KWT,1992,56.785267
Kuwait,KWT,1993,48.682903
Kuwait,KWT,1994,60.2195
Kuwait,KWT,1995,62.408756
Kuwait,KWT,1996,60.6511
Kuwait,KWT,1997,66.98625
Kuwait,KWT,1998,100.81921
Kuwait,KWT,1999,115.729126
Kuwait,KWT,2000,126.9616
Kuwait,KWT,2001,129.56995
Kuwait,KWT,2002,150.12158
Kuwait,KWT,2003,183.11217
Kuwait,KWT,2004,206.34384
Kuwait,KWT,2005,224.51132
Kuwait,KWT,2006,210.7111
Kuwait,KWT,2007,212.68977
Kuwait,KWT,2008,224.64828
Kuwait,KWT,2009,231.70015
Kuwait,KWT,2010,265.2187
Kuwait,KWT,2011,251.17435
Kuwait,KWT,2012,246.72572
Kuwait,KWT,2013,267.69452
Kuwait,KWT,2014,255.98145
Kuwait,KWT,2015,263.328
Kuwait,KWT,2016,251.7362
Kuwait,KWT,2017,254.6148
Kuwait,KWT,2018,267.9817
Kuwait,KWT,2019,256.75195
Kuwait,KWT,2020,239.8204
Kuwait,KWT,2021,269.92224
Kuwait,KWT,2022,250.99081
Kuwait,KWT,2023,260.34518
Kuwait,KWT,2024,277.06586
Latvia,LVA,1985,67.93239
Latvia,LVA,1986,57.170307
Latvia,LVA,1987,46.47371
Latvia,LVA,1988,41.671085
Latvia,LVA,1989,41.656254
Latvia,LVA,1990,39.39039
Latvia,LVA,1991,38.05116
Latvia,LVA,1992,29.374146
Latvia,LVA,1993,26.326996
Latvia,LVA,1994,24.942257
Latvia,LVA,1995,22.464779
Latvia,LVA,1996,23.622612
Latvia,LVA,1997,20.98294
Latvia,LVA,1998,20.0967
Latvia,LVA,1999,18.727612
Latvia,LVA,2000,15.440622
Latvia,LVA,2001,17.956295
Latvia,LVA,2002,17.819523
Latvia,LVA,2003,18.005838
Latvia,LVA,2004,19.358784
Latvia,LVA,2005,20.517754
Latvia,LVA,2006,19.316914
Latvia,LVA,2007,20.937656
Latvia,LVA,2008,20.536226
Latvia,LVA,2009,18.639688
Latvia,LVA,2010,21.028973
Latvia,LVA,2011,19.342073
Latvia,LVA,2012,19.337612
Latvia,LVA,2013,19.562712
Latvia,LVA,2014,19.589464
Latvia,LVA,2015,20.659561
Latvia,LVA,2016,21.412914
Latvia,LVA,2017,21.701895
Latvia,LVA,2018,19.506718
Latvia,LVA,2019,22.321327
Latvia,LVA,2020,19.569078
Latvia,LVA,2021,20.47839
Latvia,LVA,2022,19.610828
Latvia,LVA,2023,19.468527
Latvia,LVA,2024,18.536423
Lithuania,LTU,1985,102.38193
Lithuania,LTU,1986,85.666695
Lithuania,LTU,1987,94.00656
Lithuania,LTU,1988,90.391785
Lithuania,LTU,1989,92.738045
Lithuania,LTU,1990,82.824165
Lithuania,LTU,1991,90.637054
Lithuania,LTU,1992,51.86617
Lithuania,LTU,1993,45.75867
Lithuania,LTU,1994,42.190865
Lithuania,LTU,1995,38.271038
Lithuania,LTU,1996,39.927193
Lithuania,LTU,1997,40.03619
Lithuania,LTU,1998,45.90011
Lithuania,LTU,1999,36.30458
Lithuania,LTU,2000,28.525013
Lithuania,LTU,2001,31.414404
Lithuania,LTU,2002,30.509422
Lithuania,LTU,2003,28.764093
Lithuania,LTU,2004,31.088854
Lithuania,LTU,2005,33.621483
Lithuania,LTU,2006,33.145622
Lithuania,LTU,2007,33.59571
Lithuania,LTU,2008,36.063103
Lithuania,LTU,2009,31.06497
Lithuania,LTU,2010,31.699005
Lithuania,LTU,2011,30.631077
Lithuania,LTU,2012,30.99526
Lithuania,LTU,2013,30.120863
Lithuania,LTU,2014,29.522429
Lithuania,LTU,2015,32.41703
Lithuania,LTU,2016,35.661934
Lithuania,LTU,2017,36.70305
Lithuania,LTU,2018,39.087585
Lithuania,LTU,2019,39.038982
Lithuania,LTU,2020,36.593956
Lithuania,LTU,2021,36.981213
Lithuania,LTU,2022,37.15651
Lithuania,LTU,2023,38.186306
Lithuania,LTU,2024,37.39961
Lower-middle-income countries,OWID_LMC,1965,369.64374
Lower-middle-income countries,OWID_LMC,1966,427.02567
Lower-middle-income countries,OWID_LMC,1967,447.44092
Lower-middle-income countries,OWID_LMC,1968,494.28033
Lower-middle-income countries,OWID_LMC,1969,530.151
Lower-middle-income countries,OWID_LMC,1970,556.86475
Lower-middle-income countries,OWID_LMC,1971,578.0834
Lower-middle-income countries,OWID_LMC,1972,610.62024
Lower-middle-income countries,OWID_LMC,1973,639.4095
Lower-middle-income countries,OWID_LMC,1974,612.20874
Lower-middle-income countries,OWID_LMC,1975,640.82965
Lower-middle-income countries,OWID_LMC,1976,653.31464
Lower-middle-income countries,OWID_LMC,1977,701.4134
Lower-middle-income countries,OWID_LMC,1978,746.7272
Lower-middle-income countries,OWID_LMC,1979,804.5752
Lower-middle-income countries,OWID_LMC,1980,834.93494
Lower-middle-income countries,OWID_LMC,1981,881.16077
Lower-middle-income countries,OWID_LMC,1982,932.71674
Lower-middle-income countries,OWID_LMC,1983,983.76044
Lower-middle-income countries,OWID_LMC,1984,1019.4967
Lower-middle-income countries,OWID_LMC,1985,1180.6937
Lower-middle-income countries,OWID_LMC,1986,1225.2864
Lower-middle-income countries,OWID_LMC,1987,1289.677
Lower-middle-income countries,OWID_LMC,1988,1368.174
Lower-middle-income countries,OWID_LMC,1989,1460.8506
Lower-middle-income countries,OWID_LMC,1990,1509.0233
Lower-middle-income countries,OWID_LMC,1991,1510.8577
Lower-middle-income countries,OWID_LMC,1992,1564.066
Lower-middle-income countries,OWID_LMC,1993,1587.4851
Lower-middle-income countries,OWID_LMC,1994,1674.3602
Lower-middle-income countries,OWID_LMC,1995,1845.822
Lower-middle-income countries,OWID_LMC,1996,1960.091
Lower-middle-income countries,OWID_LMC,1997,2095.8687
Lower-middle-income countries,OWID_LMC,1998,2197.3562
Lower-middle-income countries,OWID_LMC,1999,2318.3418
Lower-middle-income countries,OWID_LMC,2000,2369.9983
Lower-middle-income countries,OWID_LMC,2001,2364.283
Lower-middle-income countries,OWID_LMC,2002,2402.5264
Lower-middle-income countries,OWID_LMC,2003,2407.9084
Lower-middle-income countries,OWID_LMC,2004,2546.3804
Lower-middle-income countries,OWID_LMC,2005,2576.3218
Lower-middle-income countries,OWID_LMC,2006,2662.1953
Lower-middle-income countries,OWID_LMC,2007,2839.7
Lower-middle-income countries,OWID_LMC,2008,2950.245
Lower-middle-income countries,OWID_LMC,2009,3079.0642
Lower-middle-income countries,OWID_LMC,2010,3179.5361
Lower-middle-income countries,OWID_LMC,2011,3286.4722
Lower-middle-income countries,OWID_LMC,2012,3421.244
Lower-middle-income countries,OWID_LMC,2013,3469.305
Lower-middle-income countries,OWID_LMC,2014,3587.9302
Lower-middle-income countries,OWID_LMC,2015,3864.8096
Lower-middle-income countries,OWID_LMC,2016,4196.9683
Lower-middle-income countries,OWID_LMC,2017,4323.344
Lower-middle-income countries,OWID_LMC,2018,4380.4883
Lower-middle-income countries,OWID_LMC,2019,4446.26
Lower-middle-income countries,OWID_LMC,2020,4007.3567
Lower-middle-income countries,OWID_LMC,2021,4174.7407
Lower-middle-income countries,OWID_LMC,2022,4543.096
Lower-middle-income countries,OWID_LMC,2023,4619.154
Lower-middle-income countries,OWID_LMC,2024,4815.369
Luxembourg,LUX,1965,9.832363
Luxembourg,LUX,1966,11.189572
Luxembourg,LUX,1967,12.358045
Luxembourg,LUX,1968,13.641634
Luxembourg,LUX,1969,15.104542
Luxembourg,LUX,1970,16.02329
Luxembourg,LUX,1971,16.681265
Luxembourg,LUX,1972,17.51691
Luxembourg,LUX,1973,19.464947
Luxembourg,LUX,1974,17.504738
Luxembourg,LUX,1975,15.61211
Luxembourg,LUX,1976,16.907217
Luxembourg,LUX,1977,16.632332
Luxembourg,LUX,1978,16.749968
Luxembourg,LUX,1979,15.525217
Luxembourg,LUX,1980,12.98823
Luxembourg,LUX,1981,12.481877
Luxembourg,LUX,1982,12.346533
Luxembourg,LUX,1983,11.758569
Luxembourg,LUX,1984,11.779353
Luxembourg,LUX,1985,12.517873
Luxembourg,LUX,1986,13.635571
Luxembourg,LUX,1987,15.456239
Luxembourg,LUX,1988,15.865759
Luxembourg,LUX,1989,17.436583
Luxembourg,LUX,1990,19.125217
Luxembourg,LUX,1991,22.28313
Luxembourg,LUX,1992,22.93275
Luxembourg,LUX,1993,22.86836
Luxembourg,LUX,1994,22.842442
Luxembourg,LUX,1995,21.410866
Luxembourg,LUX,1996,22.176525
Luxembourg,LUX,1997,23.158905
Luxembourg,LUX,1998,24.09103
Luxembourg,LUX,1999,25.739426
Luxembourg,LUX,2000,27.610802
Luxembourg,LUX,2001,29.310978
Luxembourg,LUX,2002,29.86881
Luxembourg,LUX,2003,32.06685
Luxembourg,LUX,2004,36.371384
Luxembourg,LUX,2005,37.356655
Luxembourg,LUX,2006,35.52233
Luxembourg,LUX,2007,34.57503
Luxembourg,LUX,2008,34.84931
Luxembourg,LUX,2009,32.625046
Luxembourg,LUX,2010,34.167213
Luxembourg,LUX,2011,34.88955
Luxembourg,LUX,2012,33.672718
Luxembourg,LUX,2013,33.112263
Luxembourg,LUX,2014,31.917315
Luxembourg,LUX,2015,31.355448
Luxembourg,LUX,2016,31.312542
Luxembourg,LUX,2017,32.775616
Luxembourg,LUX,2018,34.678898
Luxembourg,LUX,2019,35.056538
Luxembourg,LUX,2020,28.461853
Luxembourg,LUX,2021,30.569939
Luxembourg,LUX,2022,27.838793
Luxembourg,LUX,2023,26.817352
Luxembourg,LUX,2024,27.646286
Malaysia,MYS,1965,31.176205
Malaysia,MYS,1966,35.99366
Malaysia,MYS,1967,38.8187
Malaysia,MYS,1968,39.98575
Malaysia,MYS,1969,43.46176
Malaysia,MYS,1970,40.44124
Malaysia,MYS,1971,45.043636
Malaysia,MYS,1972,49.28976
Malaysia,MYS,1973,52.4388
Malaysia,MYS,1974,52.282986
Malaysia,MYS,1975,54.681435
Malaysia,MYS,1976,61.35862
Malaysia,MYS,1977,73.671425
Malaysia,MYS,1978,79.16399
Malaysia,MYS,1979,88.513306
Malaysia,MYS,1980,96.19926
Malaysia,MYS,1981,103.69143
Malaysia,MYS,1982,107.58703
Malaysia,MYS,1983,115.040695
Malaysia,MYS,1984,113.108444
Malaysia,MYS,1985,111.31613
Malaysia,MYS,1986,102.545456
Malaysia,MYS,1987,105.06764
Malaysia,MYS,1988,112.245155
Malaysia,MYS,1989,116.46208
Malaysia,MYS,1990,135.13397
Malaysia,MYS,1991,153.59685
Malaysia,MYS,1992,181.72055
Malaysia,MYS,1993,187.49182
Malaysia,MYS,1994,197.3366
Malaysia,MYS,1995,225.68347
Malaysia,MYS,1996,247.44212
Malaysia,MYS,1997,282.96338
Malaysia,MYS,1998,258.76495
Malaysia,MYS,1999,252.93382
Malaysia,MYS,2000,273.37418
Malaysia,MYS,2001,295.61264
Malaysia,MYS,2002,319.9746
Malaysia,MYS,2003,334.79303
Malaysia,MYS,2004,351.0072
Malaysia,MYS,2005,363.53732
Malaysia,MYS,2006,351.68854
Malaysia,MYS,2007,374.9842
Malaysia,MYS,2008,360.4522
Malaysia,MYS,2009,357.81046
Malaysia,MYS,2010,361.47537
Malaysia,MYS,2011,369.18195
Malaysia,MYS,2012,404.4225
Malaysia,MYS,2013,430.01007
Malaysia,MYS,2014,429.4578
Malaysia,MYS,2015,398.72943
Malaysia,MYS,2016,443.14453
Malaysia,MYS,2017,417.47427
Malaysia,MYS,2018,423.70773
Malaysia,MYS,2019,460.3622
Malaysia,MYS,2020,382.43192
Malaysia,MYS,2021,371.0073
Malaysia,MYS,2022,449.95392
Malaysia,MYS,2023,488.6479
Malaysia,MYS,2024,499.89972
Mexico,MEX,1965,178.4483
Mexico,MEX,1966,186.99396
Mexico,MEX,1967,200.27634
Mexico,MEX,1968,217.7839
Mexico,MEX,1969,230.15845
Mexico,MEX,1970,247.47473
Mexico,MEX,1971,262.43677
Mexico,MEX,1972,295.5131
Mexico,MEX,1973,316.24557
Mexico,MEX,1974,357.2522
Mexico,MEX,1975,394.2111
Mexico,MEX,1976,434.23633
Mexico,MEX,1977,448.20316
Mexico,MEX,1978,504.61945
Mexico,MEX,1979,541.5423
Mexico,MEX,1980,603.66943
Mexico,MEX,1981,660.86053
Mexico,MEX,1982,684.2733
Mexico,MEX,1983,666.7178
Mexico,MEX,1984,705.7309
Mexico,MEX,1985,734.98035
Mexico,MEX,1986,744.0882
Mexico,MEX,1987,780.32104
Mexico,MEX,1988,778.4027
Mexico,MEX,1989,832.9989
Mexico,MEX,1990,916.3862
Mexico,MEX,1991,941.7247
Mexico,MEX,1992,954.6505
Mexico,MEX,1993,947.33923
Mexico,MEX,1994,1021.43054
Mexico,MEX,1995,950.10956
Mexico,MEX,1996,964.5441
Mexico,MEX,1997,1006.9446
Mexico,MEX,1998,1054.3689
Mexico,MEX,1999,1047.314
Mexico,MEX,2000,1120.5376
Mexico,MEX,2001,1107.69
Mexico,MEX,2002,1052.2218
Mexico,MEX,2003,1086.2057
Mexico,MEX,2004,1138.6555
Mexico,MEX,2005,1226.7955
Mexico,MEX,2006,1185.0917
Mexico,MEX,2007,1236.5321
Mexico,MEX,2008,1275.9948
Mexico,MEX,2009,1219.6002
Mexico,MEX,2010,1171.3154
Mexico,MEX,2011,1188.146
Mexico,MEX,2012,1213.6655
Mexico,MEX,2013,1175.1095
Mexico,MEX,2014,1121.4913
Mexico,MEX,2015,1087.8053
Mexico,MEX,2016,1117.6816
Mexico,MEX,2017,1090.6477
Mexico,MEX,2018,1021.4716
Mexico,MEX,2019,974.0516
Mexico,MEX,2020,838.9448
Mexico,MEX,2021,956.6506
Mexico,MEX,2022,1048.4077
Mexico,MEX,2023,991.90405
Mexico,MEX,2024,1000.65967
Middle Africa (EI),,1965,24.153852
Middle Africa (EI),,1966,24.541733
Middle Africa (EI),,1967,25.013054
Middle Africa (EI),,1968,25.758215
Middle Africa (EI),,1969,26.483376
Middle Africa (EI),,1970,26.868773
Middle Africa (EI),,1971,31.117725
Middle Africa (EI),,1972,32.45925
Middle Africa (EI),,1973,33.63476
